1bjp,5000,1.00E-24,0.9,12,1,0.52129889
1bjp,5000,1.00E-24,0.8,5,1,0.506828509
1bjp,5000,1.00E-24,0.7,2,1,0.500294636
1bjp,5000,1.00E-27,1,40,1,0.523869696
1bjp,5000,1.00E-27,0.95,14,1,0.520352734
1bjp,5000,1.00E-27,0.9,8,1,0.513333333
1bjp,5000,1.00E-27,0.8,3,1,0.506170765
1bjp,5000,1.00E-27,0.7,2,1,0.500294636
1bjp,5000,1.00E-30,1,16,1,0.505324204
1bjp,5000,1.00E-30,0.95,5,1,0.502950514
1bjp,5000,1.00E-30,0.9,2,1,0.500294636
1bjp,5000,1.00E-30,0.8,2,1,0.500294636
1bjp,5000,1.00E-30,0.7,2,1,0.500294636
1bjp,5000,1.00E-33,1,4,1,0.500589273
1bjp,5000,1.00E-33,0.95,2,1,0.500294636
1bjp,5000,1.00E-33,0.9,2,1,0.500294636
1bjp,5000,1.00E-33,0.8,2,1,0.500294636
1bjp,5000,1.00E-33,0.7,2,1,0.500294636
1bjp,4000,0.01,1,3511,1,0.610351696
1bjp,4000,0.01,0.95,2211,1,0.607610748
1bjp,4000,0.01,0.9,1622,1,0.605351178
1bjp,4000,0.01,0.8,1012,1,0.602790746
1bjp,4000,0.01,0.7,601,1,0.598470796
1bjp,4000,1.00E-06,1,2580,1,0.607623197
1bjp,4000,1.00E-06,0.95,1640,1,0.603384168
1bjp,4000,1.00E-06,0.9,1197,1,0.600620396
1bjp,4000,1.00E-06,0.8,740,1,0.595038904
1bjp,4000,1.00E-06,0.7,428,1,0.596016184
1bjp,4000,1.00E-09,1,939,1,0.569953315
1bjp,4000,1.00E-09,0.95,650,1,0.56854653
1bjp,4000,1.00E-09,0.9,503,1,0.566666667
1bjp,4000,1.00E-09,0.8,332,1,0.562761697
1bjp,4000,1.00E-09,0.7,190,1,0.563911194
1bjp,4000,1.00E-12,1,350,1,0.556829547
1bjp,4000,1.00E-12,0.95,218,1,0.55967424
1bjp,4000,1.00E-12,0.9,157,1,0.550822699
1bjp,4000,1.00E-12,0.8,96,1,0.547978006
1bjp,4000,1.00E-12,0.7,56,1,0.546297334
1bjp,4000,1.00E-15,1,242,1,0.548926237
1bjp,4000,1.00E-15,0.95,133,1,0.55200332
1bjp,4000,1.00E-15,0.9,87,1,0.542668327
1bjp,4000,1.00E-15,0.8,45,1,0.540933707
1bjp,4000,1.00E-15,0.7,21,1,0.538236332
1bjp,4000,1.00E-18,1,184,1,0.538377425
1bjp,4000,1.00E-18,0.95,90,1,0.540728291
1bjp,4000,1.00E-18,0.9,54,1,0.531258429
1bjp,4000,1.00E-18,0.8,25,1,0.528569354
1bjp,4000,1.00E-18,0.7,9,1,0.509644154
1bjp,4000,1.00E-21,1,119,1,0.532453574
1bjp,4000,1.00E-21,0.95,54,1,0.531519867
1bjp,4000,1.00E-21,0.9,30,1,0.530569561
1bjp,4000,1.00E-21,0.8,13,1,0.523861396
1bjp,4000,1.00E-21,0.7,6,1,0.511970121
1bjp,4000,1.00E-24,1,59,1,0.522359166
1bjp,4000,1.00E-24,0.95,24,1,0.524077186
1bjp,4000,1.00E-24,0.9,12,1,0.52129889
1bjp,4000,1.00E-24,0.8,5,1,0.506828509
1bjp,4000,1.00E-24,0.7,2,1,0.500294636
1bjp,4000,1.00E-27,1,40,1,0.523869696
1bjp,4000,1.00E-27,0.95,14,1,0.520352734
1bjp,4000,1.00E-27,0.9,8,1,0.513333333
1bjp,4000,1.00E-27,0.8,3,1,0.506170765
1bjp,4000,1.00E-27,0.7,2,1,0.500294636
1bjp,4000,1.00E-30,1,16,1,0.505324204
1bjp,4000,1.00E-30,0.95,5,1,0.502950514
1bjp,4000,1.00E-30,0.9,2,1,0.500294636
1bjp,4000,1.00E-30,0.8,2,1,0.500294636
1bjp,4000,1.00E-30,0.7,2,1,0.500294636
1bjp,4000,1.00E-33,1,4,1,0.500589273
1bjp,4000,1.00E-33,0.95,2,1,0.500294636
1bjp,4000,1.00E-33,0.9,2,1,0.500294636
1bjp,4000,1.00E-33,0.8,2,1,0.500294636
1bjp,4000,1.00E-33,0.7,2,1,0.500294636
1bjp,2000,0.01,1,1803,1,0.592065567
1bjp,2000,0.01,0.95,1202,1,0.588517481
1bjp,2000,0.01,0.9,884,1,0.586950929
1bjp,2000,0.01,0.8,550,1,0.581771968
1bjp,2000,0.01,0.7,319,1,0.579257184
1bjp,2000,1.00E-06,1,1755,1,0.592432825
1bjp,2000,1.00E-06,0.95,1179,1,0.587921984
1bjp,2000,1.00E-06,0.9,872,1,0.586264135
1bjp,2000,1.00E-06,0.8,545,1,0.580634921
1bjp,2000,1.00E-06,0.7,315,1,0.5783878
1bjp,2000,1.00E-09,1,939,1,0.569953315
1bjp,2000,1.00E-09,0.95,650,1,0.56854653
1bjp,2000,1.00E-09,0.9,503,1,0.566666667
1bjp,2000,1.00E-09,0.8,332,1,0.562761697
1bjp,2000,1.00E-09,0.7,190,1,0.563911194
1bjp,2000,1.00E-12,1,350,1,0.556829547
1bjp,2000,1.00E-12,0.95,218,1,0.55967424
1bjp,2000,1.00E-12,0.9,157,1,0.550822699
1bjp,2000,1.00E-12,0.8,96,1,0.547978006
1bjp,2000,1.00E-12,0.7,56,1,0.546297334
1bjp,2000,1.00E-15,1,242,1,0.548926237
1bjp,2000,1.00E-15,0.95,133,1,0.55200332
1bjp,2000,1.00E-15,0.9,87,1,0.542668327
1bjp,2000,1.00E-15,0.8,45,1,0.540933707
1bjp,2000,1.00E-15,0.7,21,1,0.538236332
1bjp,2000,1.00E-18,1,184,1,0.538377425
1bjp,2000,1.00E-18,0.95,90,1,0.540728291
1bjp,2000,1.00E-18,0.9,54,1,0.531258429
1bjp,2000,1.00E-18,0.8,25,1,0.528569354
1bjp,2000,1.00E-18,0.7,9,1,0.509644154
1bjp,2000,1.00E-21,1,119,1,0.532453574
1bjp,2000,1.00E-21,0.95,54,1,0.531519867
1bjp,2000,1.00E-21,0.9,30,1,0.530569561
1bjp,2000,1.00E-21,0.8,13,1,0.523861396
1bjp,2000,1.00E-21,0.7,6,1,0.511970121
1bjp,2000,1.00E-24,1,59,1,0.522359166
1bjp,2000,1.00E-24,0.95,24,1,0.524077186
1bjp,2000,1.00E-24,0.9,12,1,0.52129889
1bjp,2000,1.00E-24,0.8,5,1,0.506828509
1bjp,2000,1.00E-24,0.7,2,1,0.500294636
1bjp,2000,1.00E-27,1,40,1,0.523869696
1bjp,2000,1.00E-27,0.95,14,1,0.520352734
1bjp,2000,1.00E-27,0.9,8,1,0.513333333
1bjp,2000,1.00E-27,0.8,3,1,0.506170765
1bjp,2000,1.00E-27,0.7,2,1,0.500294636
1bjp,2000,1.00E-30,1,16,1,0.505324204
1bjp,2000,1.00E-30,0.95,5,1,0.502950514
1bjp,2000,1.00E-30,0.9,2,1,0.500294636
1bjp,2000,1.00E-30,0.8,2,1,0.500294636
1bjp,2000,1.00E-30,0.7,2,1,0.500294636
1bjp,2000,1.00E-33,1,4,1,0.500589273
1bjp,2000,1.00E-33,0.95,2,1,0.500294636
1bjp,2000,1.00E-33,0.9,2,1,0.500294636
1bjp,2000,1.00E-33,0.8,2,1,0.500294636
1bjp,2000,1.00E-33,0.7,2,1,0.500294636
1bjp,1000,0.01,1,907,1,0.569961614
1bjp,1000,0.01,0.95,629,1,0.569467787
1bjp,1000,0.01,0.9,490,1,0.567865961
1bjp,1000,0.01,0.8,325,1,0.563846872
1bjp,1000,0.01,0.7,188,1,0.563709928
1bjp,1000,1.00E-06,1,907,1,0.569961614
1bjp,1000,1.00E-06,0.95,629,1,0.569467787
1bjp,1000,1.00E-06,0.9,490,1,0.567865961
1bjp,1000,1.00E-06,0.8,325,1,0.563846872
1bjp,1000,1.00E-06,0.7,188,1,0.563709928
1bjp,1000,1.00E-09,1,904,1,0.570131756
1bjp,1000,1.00E-09,0.95,626,1,0.569708476
1bjp,1000,1.00E-09,0.9,487,1,0.568133624
1bjp,1000,1.00E-09,0.8,324,1,0.564122834
1bjp,1000,1.00E-09,0.7,187,1,0.56453159
1bjp,1000,1.00E-12,1,350,1,0.556829547
1bjp,1000,1.00E-12,0.95,218,1,0.55967424
1bjp,1000,1.00E-12,0.9,157,1,0.550822699
1bjp,1000,1.00E-12,0.8,96,1,0.547978006
1bjp,1000,1.00E-12,0.7,56,1,0.546297334
1bjp,1000,1.00E-15,1,242,1,0.548926237
1bjp,1000,1.00E-15,0.95,133,1,0.55200332
1bjp,1000,1.00E-15,0.9,87,1,0.542668327
1bjp,1000,1.00E-15,0.8,45,1,0.540933707
1bjp,1000,1.00E-15,0.7,21,1,0.538236332
1bjp,1000,1.00E-18,1,184,1,0.538377425
1bjp,1000,1.00E-18,0.95,90,1,0.540728291
1bjp,1000,1.00E-18,0.9,54,1,0.531258429
1bjp,1000,1.00E-18,0.8,25,1,0.528569354
1bjp,1000,1.00E-18,0.7,9,1,0.509644154
1bjp,1000,1.00E-21,1,119,1,0.532453574
1bjp,1000,1.00E-21,0.95,54,1,0.531519867
1bjp,1000,1.00E-21,0.9,30,1,0.530569561
1bjp,1000,1.00E-21,0.8,13,1,0.523861396
1bjp,1000,1.00E-21,0.7,6,1,0.511970121
1bjp,1000,1.00E-24,1,59,1,0.522359166
1bjp,1000,1.00E-24,0.95,24,1,0.524077186
1bjp,1000,1.00E-24,0.9,12,1,0.52129889
1bjp,1000,1.00E-24,0.8,5,1,0.506828509
1bjp,1000,1.00E-24,0.7,2,1,0.500294636
1bjp,1000,1.00E-27,1,40,1,0.523869696
1bjp,1000,1.00E-27,0.95,14,1,0.520352734
1bjp,1000,1.00E-27,0.9,8,1,0.513333333
1bjp,1000,1.00E-27,0.8,3,1,0.506170765
1bjp,1000,1.00E-27,0.7,2,1,0.500294636
1bjp,1000,1.00E-30,1,16,1,0.505324204
1bjp,1000,1.00E-30,0.95,5,1,0.502950514
1bjp,1000,1.00E-30,0.9,2,1,0.500294636
1bjp,1000,1.00E-30,0.8,2,1,0.500294636
1bjp,1000,1.00E-30,0.7,2,1,0.500294636
1bjp,1000,1.00E-33,1,4,1,0.500589273
1bjp,1000,1.00E-33,0.95,2,1,0.500294636
1bjp,1000,1.00E-33,0.9,2,1,0.500294636
1bjp,1000,1.00E-33,0.8,2,1,0.500294636
1bjp,1000,1.00E-33,0.7,2,1,0.500294636
1bjp,100,0.01,1,94,1,0.52809835
1bjp,100,0.01,0.95,39,1,0.525490196
1bjp,100,0.01,0.9,21,1,0.524782654
1bjp,100,0.01,0.8,9,1,0.511949372
1bjp,100,0.01,0.7,4,1,0.504236954
1bjp,100,1.00E-06,1,94,1,0.52809835
1bjp,100,1.00E-06,0.95,39,1,0.525490196
1bjp,100,1.00E-06,0.9,21,1,0.524782654
1bjp,100,1.00E-06,0.8,9,1,0.511949372
1bjp,100,1.00E-06,0.7,4,1,0.504236954
1bjp,100,1.00E-09,1,94,1,0.52809835
1bjp,100,1.00E-09,0.95,39,1,0.525490196
1bjp,100,1.00E-09,0.9,21,1,0.524782654
1bjp,100,1.00E-09,0.8,9,1,0.511949372
1bjp,100,1.00E-09,0.7,4,1,0.504236954
1bjp,100,1.00E-12,1,94,1,0.52809835
1bjp,100,1.00E-12,0.95,39,1,0.525490196
1bjp,100,1.00E-12,0.9,21,1,0.524782654
1bjp,100,1.00E-12,0.8,9,1,0.511949372
1bjp,100,1.00E-12,0.7,4,1,0.504236954
1bjp,100,1.00E-15,1,94,1,0.52809835
1bjp,100,1.00E-15,0.95,39,1,0.525490196
1bjp,100,1.00E-15,0.9,21,1,0.524782654
1bjp,100,1.00E-15,0.8,9,1,0.511949372
1bjp,100,1.00E-15,0.7,4,1,0.504236954
1bjp,100,1.00E-18,1,94,1,0.52809835
1bjp,100,1.00E-18,0.95,39,1,0.525490196
1bjp,100,1.00E-18,0.9,21,1,0.524782654
1bjp,100,1.00E-18,0.8,9,1,0.511949372
1bjp,100,1.00E-18,0.7,4,1,0.504236954
1bjp,100,1.00E-21,1,94,1,0.52809835
1bjp,100,1.00E-21,0.95,39,1,0.525490196
1bjp,100,1.00E-21,0.9,21,1,0.524782654
1bjp,100,1.00E-21,0.8,9,1,0.511949372
1bjp,100,1.00E-21,0.7,4,1,0.504236954
1bjp,100,1.00E-24,1,59,1,0.522359166
1bjp,100,1.00E-24,0.95,24,1,0.524077186
1bjp,100,1.00E-24,0.9,12,1,0.52129889
1bjp,100,1.00E-24,0.8,5,1,0.506828509
1bjp,100,1.00E-24,0.7,2,1,0.500294636
1bjp,100,1.00E-27,1,40,1,0.523869696
1bjp,100,1.00E-27,0.95,14,1,0.520352734
1bjp,100,1.00E-27,0.9,8,1,0.513333333
1bjp,100,1.00E-27,0.8,3,1,0.506170765
1bjp,100,1.00E-27,0.7,2,1,0.500294636
1bjp,100,1.00E-30,1,16,1,0.505324204
1bjp,100,1.00E-30,0.95,5,1,0.502950514
1bjp,100,1.00E-30,0.9,2,1,0.500294636
1bjp,100,1.00E-30,0.8,2,1,0.500294636
1bjp,100,1.00E-30,0.7,2,1,0.500294636
1bjp,100,1.00E-33,1,4,1,0.500589273
1bjp,100,1.00E-33,0.95,2,1,0.500294636
1bjp,100,1.00E-33,0.9,2,1,0.500294636
1bjp,100,1.00E-33,0.8,2,1,0.500294636
1bjp,100,1.00E-33,0.7,2,1,0.500294636
1bjp,10,0.01,1,8,1,0.503531487
1bjp,10,0.01,0.95,2,1,0.500294636
1bjp,10,0.01,0.9,2,1,0.500294636
1bjp,10,0.01,0.8,2,1,0.500294636
1bjp,10,0.01,0.7,2,1,0.500294636
1bjp,10,1.00E-06,1,8,1,0.503531487
1bjp,10,1.00E-06,0.95,2,1,0.500294636
1bjp,10,1.00E-06,0.9,2,1,0.500294636
1bjp,10,1.00E-06,0.8,2,1,0.500294636
1bjp,10,1.00E-06,0.7,2,1,0.500294636
1bjp,10,1.00E-09,1,8,1,0.503531487
1bjp,10,1.00E-09,0.95,2,1,0.500294636
1bjp,10,1.00E-09,0.9,2,1,0.500294636
1bjp,10,1.00E-09,0.8,2,1,0.500294636
1bjp,10,1.00E-09,0.7,2,1,0.500294636
1bjp,10,1.00E-12,1,8,1,0.503531487
1bjp,10,1.00E-12,0.95,2,1,0.500294636
1bjp,10,1.00E-12,0.9,2,1,0.500294636
1bjp,10,1.00E-12,0.8,2,1,0.500294636
1bjp,10,1.00E-12,0.7,2,1,0.500294636
1bjp,10,1.00E-15,1,8,1,0.503531487
1bjp,10,1.00E-15,0.95,2,1,0.500294636
1bjp,10,1.00E-15,0.9,2,1,0.500294636
1bjp,10,1.00E-15,0.8,2,1,0.500294636
1bjp,10,1.00E-15,0.7,2,1,0.500294636
1bjp,10,1.00E-18,1,8,1,0.503531487
1bjp,10,1.00E-18,0.95,2,1,0.500294636
1bjp,10,1.00E-18,0.9,2,1,0.500294636
1bjp,10,1.00E-18,0.8,2,1,0.500294636
1bjp,10,1.00E-18,0.7,2,1,0.500294636
1bjp,10,1.00E-21,1,8,1,0.503531487
1bjp,10,1.00E-21,0.95,2,1,0.500294636
1bjp,10,1.00E-21,0.9,2,1,0.500294636
1bjp,10,1.00E-21,0.8,2,1,0.500294636
1bjp,10,1.00E-21,0.7,2,1,0.500294636
1bjp,10,1.00E-24,1,8,1,0.503531487
1bjp,10,1.00E-24,0.95,2,1,0.500294636
1bjp,10,1.00E-24,0.9,2,1,0.500294636
1bjp,10,1.00E-24,0.8,2,1,0.500294636
1bjp,10,1.00E-24,0.7,2,1,0.500294636
1bjp,10,1.00E-27,1,8,1,0.503531487
1bjp,10,1.00E-27,0.95,2,1,0.500294636
1bjp,10,1.00E-27,0.9,2,1,0.500294636
1bjp,10,1.00E-27,0.8,2,1,0.500294636
1bjp,10,1.00E-27,0.7,2,1,0.500294636
1bjp,10,1.00E-30,1,8,1,0.503531487
1bjp,10,1.00E-30,0.95,2,1,0.500294636
1bjp,10,1.00E-30,0.9,2,1,0.500294636
1bjp,10,1.00E-30,0.8,2,1,0.500294636
1bjp,10,1.00E-30,0.7,2,1,0.500294636
1bjp,10,1.00E-33,1,4,1,0.500589273
1bjp,10,1.00E-33,0.95,2,1,0.500294636
1bjp,10,1.00E-33,0.9,2,1,0.500294636
1bjp,10,1.00E-33,0.8,2,1,0.500294636
1bjp,10,1.00E-33,0.7,2,1,0.500294636
