2000,1.00E-22,0.9,3932.311426
2000,1.00E-22,0.95,4124.345256
2000,1.00E-22,0.98,4478.252839
2000,1.00E-22,1,5504.443774
2000,1.00E-25,0.7,3318.105796
2000,1.00E-25,0.9,3932.311426
2000,1.00E-25,0.95,4124.345256
2000,1.00E-25,0.98,4478.252839
2000,1.00E-25,1,5504.443774
2000,1.00E-28,0.7,3318.105796
2000,1.00E-28,0.9,3932.311426
2000,1.00E-28,0.95,4124.345256
2000,1.00E-28,0.98,4478.252839
2000,1.00E-28,1,5504.443774
2000,1.00E-31,0.7,3204.676438
2000,1.00E-31,0.9,3914.580684
2000,1.00E-31,0.95,4002.38188
2000,1.00E-31,0.98,4458.97314
2000,1.00E-31,1,5608.370692
1000,0.1,0.7,2194.230669
1000,0.1,0.9,2525.426334
1000,0.1,0.95,2624.81999
1000,0.1,0.98,3132.197227
1000,0.1,1,4079.403461
1000,0.0001,0.7,2194.230669
1000,0.0001,0.9,2525.426334
1000,0.0001,0.95,2624.81999
1000,0.0001,0.98,3132.197227
1000,0.0001,1,4079.403461
1000,1.00E-07,0.7,2194.230669
1000,1.00E-07,0.9,2525.426334
1000,1.00E-07,0.95,2624.81999
1000,1.00E-07,0.98,3132.197227
1000,1.00E-07,1,4079.403461
1000,1.00E-10,0.7,2194.230669
1000,1.00E-10,0.9,2525.426334
1000,1.00E-10,0.95,2624.81999
1000,1.00E-10,0.98,3132.197227
1000,1.00E-10,1,4079.403461
1000,1.00E-13,0.7,2194.230669
1000,1.00E-13,0.9,2525.426334
1000,1.00E-13,0.95,2624.81999
1000,1.00E-13,0.98,3132.197227
1000,1.00E-13,1,4079.403461
1000,1.00E-16,0.7,2194.230669
1000,1.00E-16,0.9,2525.426334
1000,1.00E-16,0.95,2624.81999
1000,1.00E-16,0.98,3132.197227
1000,1.00E-16,1,4079.403461
1000,1.00E-19,0.7,2194.230669
1000,1.00E-19,0.9,2525.426334
1000,1.00E-19,0.95,2624.81999
1000,1.00E-19,0.98,3132.197227
1000,1.00E-19,1,4079.403461
1000,1.00E-22,0.7,2194.230669
1000,1.00E-22,0.9,2525.426334
1000,1.00E-22,0.95,2624.81999
1000,1.00E-22,0.98,3132.197227
1000,1.00E-22,1,4079.403461
1000,1.00E-25,0.7,2194.230669
1000,1.00E-25,0.9,2525.426334
1000,1.00E-25,0.95,2624.81999
1000,1.00E-25,0.98,3132.197227
1000,1.00E-25,1,4079.403461
1000,1.00E-28,0.7,2194.230669
1000,1.00E-28,0.9,2525.426334
1000,1.00E-28,0.95,2624.81999
1000,1.00E-28,0.98,3132.197227
1000,1.00E-28,1,4079.403461
1000,1.00E-31,0.7,2194.230669
1000,1.00E-31,0.9,2525.426334
1000,1.00E-31,0.95,2624.81999
1000,1.00E-31,0.98,3132.197227
1000,1.00E-31,1,4079.403461
500,0.1,0.7,1848.273454
500,0.1,0.9,1873.845093
500,0.1,0.95,1929.443549
500,0.1,0.98,2330.764331
500,0.1,1,3129.073112
500,0.0001,0.7,1848.273454
500,0.0001,0.9,1873.845093
500,0.0001,0.95,1929.443549
500,0.0001,0.98,2330.764331
500,0.0001,1,3129.073112
500,1.00E-07,0.7,1848.273454
500,1.00E-07,0.9,1873.845093
500,1.00E-07,0.95,1929.443549
500,1.00E-07,0.98,2330.764331
500,1.00E-07,1,3129.073112
500,1.00E-10,0.7,1848.273454
500,1.00E-10,0.9,1873.845093
500,1.00E-10,0.95,1929.443549
500,1.00E-10,0.98,2330.764331
500,1.00E-10,1,3129.073112
500,1.00E-13,0.7,1848.273454
500,1.00E-13,0.9,1873.845093
500,1.00E-13,0.95,1929.443549
500,1.00E-13,0.98,2330.764331
500,1.00E-13,1,3129.073112
500,1.00E-16,0.7,1848.273454
500,1.00E-16,0.9,1873.845093
500,1.00E-16,0.95,1929.443549
500,1.00E-16,0.98,2330.764331
500,1.00E-16,1,3129.073112
500,1.00E-19,0.7,1848.273454
500,1.00E-19,0.9,1873.845093
500,1.00E-19,0.95,1929.443549
500,1.00E-19,0.98,2330.764331
500,1.00E-19,1,3129.073112
500,1.00E-22,0.7,1848.273454
500,1.00E-22,0.9,1873.845093
500,1.00E-22,0.95,1929.443549
500,1.00E-22,0.98,2330.764331
500,1.00E-22,1,3129.073112
500,1.00E-25,0.7,1848.273454
500,1.00E-25,0.9,1873.845093
500,1.00E-25,0.95,1929.443549
500,1.00E-25,0.98,2330.764331
500,1.00E-25,1,3129.073112
500,1.00E-28,0.7,1848.273454
500,1.00E-28,0.9,1873.845093
500,1.00E-28,0.95,1929.443549
500,1.00E-28,0.98,2330.764331
500,1.00E-28,1,3129.073112
500,1.00E-31,0.7,1848.273454
500,1.00E-31,0.9,1873.845093
500,1.00E-31,0.95,1929.443549
500,1.00E-31,0.98,2330.764331
