1ey0,10000,1.00E-10,1,5776,1,0.577126419
1ey0,10000,1.00E-10,0.95,3736,1,0.573912818
1ey0,10000,1.00E-10,0.9,3274,1,0.562328306
1ey0,10000,1.00E-10,0.85,2923,1,0.566837713
1ey0,10000,1.00E-10,0.8,2594,1,0.579225626
1ey0,10000,1.00E-10,0.75,2269,1,0.574482973
1ey0,10000,1.00E-10,0.7,1901,1,0.591665371
1ey0,10000,1.00E-13,1,4546,1,0.557844814
1ey0,10000,1.00E-13,0.95,2706,1,0.578448142
1ey0,10000,1.00E-13,0.9,2318,1,0.563053957
1ey0,10000,1.00E-13,0.85,2030,1,0.57383507
1ey0,10000,1.00E-13,0.8,1767,1,0.571139792
1ey0,10000,1.00E-13,0.75,1514,1,0.565749235
1ey0,10000,1.00E-13,0.7,1259,1,0.573083502
1ey0,10000,1.00E-16,1,3688,1,0.573860986
1ey0,10000,1.00E-16,0.95,1993,1,0.58308713
1ey0,10000,1.00E-16,0.9,1666,1,0.574327476
1ey0,10000,1.00E-16,0.85,1443,1,0.581713575
1ey0,10000,1.00E-16,0.8,1228,1,0.562613383
1ey0,10000,1.00E-16,0.75,1038,1,0.584719847
1ey0,10000,1.00E-16,0.7,844,1,0.580962007
1ey0,10000,1.00E-19,1,2973,1,0.561654486
1ey0,10000,1.00E-19,0.95,1455,1,0.563650029
1ey0,10000,1.00E-19,0.9,1182,1,0.563546364
1ey0,10000,1.00E-19,0.85,993,1,0.559710776
1ey0,10000,1.00E-19,0.8,842,1,0.574508889
1ey0,10000,1.00E-19,0.75,699,1,0.575364122
1ey0,10000,1.00E-19,0.7,546,1,0.569247914
1ey0,10000,1.00E-22,1,2465,1,0.568211268
1ey0,10000,1.00E-22,0.95,1126,1,0.565801068
1ey0,10000,1.00E-22,0.9,887,1,0.572098689
1ey0,10000,1.00E-22,0.85,721,1,0.569066501
1ey0,10000,1.00E-22,0.8,593,1,0.578551806
1ey0,10000,1.00E-22,0.75,477,1,0.579355207
1ey0,10000,1.00E-22,0.7,354,1,0.583657285
1ey0,10000,1.00E-25,1,2089,1,0.576556264
1ey0,10000,1.00E-25,0.95,937,1,0.566682216
1ey0,10000,1.00E-25,0.9,737,1,0.566734049
1ey0,10000,1.00E-25,0.85,589,1,0.570647385
1ey0,10000,1.00E-25,0.8,472,1,0.57932929
1ey0,10000,1.00E-25,0.75,377,1,0.5796662
1ey0,10000,1.00E-25,0.7,274,1,0.580599181
1ey0,10000,1.00E-28,1,1759,1,0.58342404
1ey0,10000,1.00E-28,0.95,734,1,0.564505261
1ey0,10000,1.00E-28,0.9,573,1,0.564297932
1ey0,10000,1.00E-28,0.85,457,1,0.559399782
1ey0,10000,1.00E-28,0.8,362,1,0.558103976
1ey0,10000,1.00E-28,0.75,277,1,0.563986938
1ey0,10000,1.00E-28,0.7,192,1,0.564116519
1ey0,10000,1.00E-31,1,1455,1,0.583009382
1ey0,10000,1.00E-31,0.95,548,1,0.566448971
1ey0,10000,1.00E-31,0.9,412,1,0.562483802
1ey0,10000,1.00E-31,0.85,318,1,0.556497175
1ey0,10000,1.00E-31,0.8,247,1,0.553931478
1ey0,10000,1.00E-31,0.75,196,1,0.549810812
1ey0,10000,1.00E-31,0.7,135,1,0.545430985
1ey0,10000,1.00E-34,1,1126,1,0.566708132
1ey0,10000,1.00E-34,0.95,363,1,0.578111232
1ey0,10000,1.00E-34,0.9,264,1,0.570103146
1ey0,10000,1.00E-34,0.85,203,1,0.56631939
1ey0,10000,1.00E-34,0.8,159,1,0.561706318
1ey0,10000,1.00E-34,0.75,123,1,0.552661587
1ey0,10000,1.00E-34,0.7,83,1,0.541543565
1ey0,10000,1.00E-37,1,900,1,0.600736018
1ey0,10000,1.00E-37,0.95,221,1,0.584616182
1ey0,10000,1.00E-37,0.9,155,1,0.575286373
1ey0,10000,1.00E-37,0.85,114,1,0.572176437
1ey0,10000,1.00E-37,0.8,86,1,0.565490074
1ey0,10000,1.00E-37,0.75,66,1,0.554009226
1ey0,10000,1.00E-37,0.7,41,1,0.543927849
1ey0,10000,1.00E-40,1,664,1,0.579432955
1ey0,10000,1.00E-40,0.95,109,1,0.560591925
1ey0,10000,1.00E-40,0.9,77,1,0.547193283
1ey0,10000,1.00E-40,0.85,57,1,0.546260302
1ey0,10000,1.00E-40,0.8,45,1,0.538744622
1ey0,10000,1.00E-40,0.75,33,1,0.543072617
1ey0,10000,1.00E-40,0.7,22,1,0.524438916
1ey0,10000,1.00E-43,1,526,1,0.594023739
1ey0,10000,1.00E-43,0.95,66,1,0.570336391
1ey0,10000,1.00E-43,0.9,49,1,0.549992225
1ey0,10000,1.00E-43,0.85,32,1,0.557196911
1ey0,10000,1.00E-43,0.8,23,1,0.537500648
1ey0,10000,1.00E-43,0.75,18,1,0.533768724
1ey0,10000,1.00E-43,0.7,11,1,0.519333437
1ey0,10000,1.00E-46,1,482,1,0.586456228
1ey0,10000,1.00E-46,0.95,45,1,0.5650495
1ey0,10000,1.00E-46,0.9,33,1,0.544161095
1ey0,10000,1.00E-46,0.85,26,1,0.546260302
1ey0,10000,1.00E-46,0.8,19,1,0.527937594
1ey0,10000,1.00E-46,0.75,16,1,0.523480019
1ey0,10000,1.00E-46,0.7,11,1,0.519333437
1ey0,10000,1.00E-49,1,422,1,0.590628725
1ey0,10000,1.00E-49,0.95,28,1,0.549603483
1ey0,10000,1.00E-49,0.9,21,1,0.53185093
1ey0,10000,1.00E-49,0.85,17,1,0.535168196
1ey0,10000,1.00E-49,0.8,13,1,0.524568496
1ey0,10000,1.00E-49,0.75,12,1,0.51985176
1ey0,10000,1.00E-49,0.7,9,1,0.515912507
1ey0,10000,1.00E-52,1,414,1,0.593401752
1ey0,10000,1.00E-52,0.95,23,1,0.552013684
1ey0,10000,1.00E-52,0.9,16,1,0.525864303
1ey0,10000,1.00E-52,0.85,12,1,0.53058104
1ey0,10000,1.00E-52,0.8,9,1,0.525527393
1ey0,10000,1.00E-52,0.75,8,1,0.520940237
1ey0,10000,1.00E-52,0.7,7,1,0.523324522
1ey0,10000,1.00E-55,1,402,1,0.594723475
1ey0,10000,1.00E-55,0.95,20,1,0.558311305
1ey0,10000,1.00E-55,0.9,13,1,0.526123464
1ey0,10000,1.00E-55,0.85,9,1,0.530088633
1ey0,10000,1.00E-55,0.8,7,1,0.533509563
1ey0,10000,1.00E-55,0.75,6,1,0.529026072
1ey0,10000,1.00E-55,0.7,5,1,0.534079718
1ey0,10000,1.00E-58,1,401,1,0.596952262
1ey0,10000,1.00E-58,0.95,19,1,0.558492718
1ey0,10000,1.00E-58,0.9,12,1,0.525916135
1ey0,10000,1.00E-58,0.85,9,1,0.530088633
1ey0,10000,1.00E-58,0.8,7,1,0.533509563
1ey0,10000,1.00E-58,0.75,6,1,0.529026072
1ey0,10000,1.00E-58,0.7,5,1,0.534079718
1ey0,9000,10,1,6865,1,0.576763593
1ey0,9000,10,0.95,4604,1,0.583735033
1ey0,9000,10,0.9,4072,1,0.579899445
1ey0,9000,10,0.85,3647,1,0.58376095
1ey0,9000,10,0.8,3258,1,0.583579537
1ey0,9000,10,0.75,2872,1,0.599388379
1ey0,9000,10,0.7,2438,1,0.596226611
1ey0,9000,5,1,6865,1,0.576763593
1ey0,9000,5,0.95,4604,1,0.583735033
1ey0,9000,5,0.9,4072,1,0.579899445
1ey0,9000,5,0.85,3647,1,0.58376095
1ey0,9000,5,0.8,3258,1,0.583579537
1ey0,9000,5,0.75,2872,1,0.599388379
1ey0,9000,5,0.7,2438,1,0.596226611
1ey0,9000,3,1,6865,1,0.576763593
1ey0,9000,3,0.95,4604,1,0.583735033
1ey0,9000,3,0.9,4072,1,0.579899445
1ey0,9000,3,0.85,3647,1,0.58376095
1ey0,9000,3,0.8,3258,1,0.583579537
1ey0,9000,3,0.75,2872,1,0.599388379
1ey0,9000,3,0.7,2438,1,0.596226611
1ey0,9000,2,1,6865,1,0.576763593
1ey0,9000,2,0.95,4604,1,0.583735033
1ey0,9000,2,0.9,4072,1,0.579899445
1ey0,9000,2,0.85,3647,1,0.58376095
1ey0,9000,2,0.8,3258,1,0.583579537
1ey0,9000,2,0.75,2872,1,0.599388379
1ey0,9000,2,0.7,2438,1,0.596226611
1ey0,9000,1,1,6865,1,0.576763593
1ey0,9000,1,0.95,4604,1,0.583735033
1ey0,9000,1,0.9,4072,1,0.579899445
1ey0,9000,1,0.85,3647,1,0.58376095
1ey0,9000,1,0.8,3258,1,0.583579537
1ey0,9000,1,0.75,2872,1,0.599388379
1ey0,9000,1,0.7,2438,1,0.596226611
1ey0,9000,0.0001,1,6863,1,0.55351682
1ey0,9000,0.0001,0.95,4602,1,0.573627741
1ey0,9000,0.0001,0.9,4070,1,0.579303374
1ey0,9000,0.0001,0.85,3645,1,0.589799409
1ey0,9000,0.0001,0.8,3256,1,0.571321205
1ey0,9000,0.0001,0.75,2870,1,0.577955735
1ey0,9000,0.0001,0.7,2436,1,0.565930648
1ey0,9000,1.00E-07,1,6863,1,0.55351682
1ey0,9000,1.00E-07,0.95,4602,1,0.573627741
1ey0,9000,1.00E-07,0.9,4070,1,0.579303374
1ey0,9000,1.00E-07,0.85,3645,1,0.589799409
1ey0,9000,1.00E-07,0.8,3256,1,0.571321205
1ey0,9000,1.00E-07,0.75,2870,1,0.577955735
1ey0,9000,1.00E-07,0.7,2436,1,0.565930648
1ey0,9000,1.00E-10,1,5776,1,0.577126419
1ey0,9000,1.00E-10,0.95,3736,1,0.573912818
1ey0,9000,1.00E-10,0.9,3274,1,0.562328306
1ey0,9000,1.00E-10,0.85,2923,1,0.566837713
1ey0,9000,1.00E-10,0.8,2594,1,0.579225626
1ey0,9000,1.00E-10,0.75,2269,1,0.574482973
1ey0,9000,1.00E-10,0.7,1901,1,0.591665371
1ey0,9000,1.00E-13,1,4546,1,0.557844814
1ey0,9000,1.00E-13,0.95,2706,1,0.578448142
1ey0,9000,1.00E-13,0.9,2318,1,0.563053957
1ey0,9000,1.00E-13,0.85,2030,1,0.57383507
